PARENT_ACCOUNT_ID,ACCOUNT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
15834366,123072433,A,1,07/08/2021,NASHVILLE TN
127802947,127802947,A,1,07/26/2021,NEW ENGLAND
15915950,124814607,A,1,07/13/2021,NEW ENGLAND
15915950,124814607,A,1,07/24/2021,NEW ENGLAND
122787366,15184141,A,1,07/07/2021,NEW YORK NY
122787366,15184141,A,1,07/29/2021,NEW YORK NY
16168359,123405388,A,1,07/08/2021,NEW YORK NY
16168359,123405388,A,1,07/09/2021,NEW YORK NY
23302355,79888193,A,1,07/07/2021,NEW YORK NY
23302355,79888193,A,1,07/08/2021,NEW YORK NY
23302355,79888193,A,1,07/12/2021,NEW YORK NY
23302355,79888193,A,1,07/15/2021,NEW YORK NY
23302355,79888193,A,1,07/16/2021,NEW YORK NY
23302355,79888193,A,1,07/20/2021,NEW YORK NY
23302355,79888193,A,1,07/21/2021,NEW YORK NY
16317219,86271557,A,1,07/01/2021,PHILADELPHIA PA
16317219,86271557,A,1,07/09/2021,PHILADELPHIA PA
16317219,86271557,A,1,07/26/2021,PHILADELPHIA PA
16095537,15121754,A,1,07/30/2021,WASHINGTON DC
16258998,75999631,A,1,07/10/2021,NASHVILLE TN
15834366,123072433,A,1,07/23/2021,NASHVILLE TN
122716168,86505267,A,1,07/26/2021,NEW ENGLAND
16040414,52824647,A,1,07/02/2021,PHILADELPHIA PA
123098896,123098896,A,1,08/02/2021,CHICAGO IL
122715860,86100107,A,1,08/02/2021,CHICAGO IL
122715860,86100107,A,1,08/09/2021,CHICAGO IL
15834366,123072433,A,1,08/02/2021,NASHVILLE TN
16003889,15050541,A,1,08/02/2021,NEW ENGLAND
122964221,16214440,A,1,08/02/2021,NEW ENGLAND
15915950,124814607,A,1,08/06/2021,NEW ENGLAND
122787366,15184141,A,1,08/03/2021,NEW YORK NY
122787366,15184141,A,1,08/05/2021,NEW YORK NY
23302355,79888193,A,1,08/10/2021,NEW YORK NY
16034244,53089159,A,1,08/12/2021,WASHINGTON DC
15823477,78719362,A,1,08/12/2021,WASHINGTON DC
16066854,127811672,A,1,08/01/2021,WASHINGTON DC
16283851,15166448,A,1,08/10/2021,WASHINGTON DC
15860501,123135151,A,1,08/06/2021,NEW ENGLAND
122716168,86505267,A,1,08/04/2021,NEW ENGLAND
122716168,86505267,A,1,08/13/2021,NEW ENGLAND
16040414,86498080,A,1,05/24/2021,WASHINGTON DC
122715860,86100107,A,1,05/14/2021,CHICAGO IL
122715860,86100107,A,1,05/21/2021,CHICAGO IL
122715860,86100107,A,1,05/27/2021,CHICAGO IL
15834366,123072433,A,1,05/18/2021,NASHVILLE TN
16003889,15050541,A,1,05/18/2021,NEW ENGLAND
15915950,124814607,A,1,05/11/2021,NEW ENGLAND
122787366,15184141,A,1,05/05/2021,NEW YORK NY
122787366,15184141,A,1,05/06/2021,NEW YORK NY
122715858,77546774,A,1,05/28/2021,NEW YORK NY
16168359,123405388,A,1,05/29/2021,NEW YORK NY
23302355,79888193,A,1,05/03/2021,NEW YORK NY
23302355,79888193,A,1,05/07/2021,NEW YORK NY
23302355,79888193,A,1,05/13/2021,NEW YORK NY
23302355,79888193,A,1,05/17/2021,NEW YORK NY
23302355,79888193,A,1,05/21/2021,NEW YORK NY
23302355,79888193,A,1,05/24/2021,NEW YORK NY
16040414,52824647,A,1,05/03/2021,PHILADELPHIA PA
16317219,86271557,A,1,05/04/2021,PHILADELPHIA PA
16317219,86271557,A,1,05/24/2021,PHILADELPHIA PA
16317219,86271557,A,1,05/25/2021,PHILADELPHIA PA
15823477,78719362,A,1,05/06/2021,WASHINGTON DC
15823477,78719362,A,1,05/11/2021,WASHINGTON DC
16269742,1001623861,A,1,05/06/2021,WASHINGTON DC
122715833,1003297364,A,1,05/07/2021,NASHVILLE TN
15834366,123072433,A,1,05/07/2021,NASHVILLE TN
15834366,123072433,A,1,05/17/2021,NASHVILLE TN
15834366,123072433,A,1,05/20/2021,NASHVILLE TN
122716168,86505267,A,1,06/23/2021,NEW ENGLAND
123042442,84118558,A,1,06/02/2021,NEW YORK NY
16317219,86271557,A,1,06/10/2021,PHILADELPHIA PA
16034244,53089159,A,1,06/09/2021,WASHINGTON DC
16037168,123153527,A,1,06/24/2021,CHICAGO IL
123136637,123136637,A,1,06/29/2021,CHICAGO IL
16149985,83949677,A,1,06/10/2021,CHICAGO IL
16133649,53133920,A,1,06/17/2021,NASHVILLE TN
127802947,127802947,A,1,06/16/2021,NEW ENGLAND
15915950,124814607,A,1,06/17/2021,NEW ENGLAND
16168359,123405388,A,1,06/26/2021,NEW YORK NY
123042442,84118558,A,1,06/24/2021,NEW YORK NY
23302355,79888193,A,1,06/04/2021,NEW YORK NY
23302355,79888193,A,1,06/08/2021,NEW YORK NY
23302355,79888193,A,1,06/21/2021,NEW YORK NY
16317219,86271557,A,1,06/03/2021,PHILADELPHIA PA
16317219,86271557,A,1,06/14/2021,PHILADELPHIA PA
16317219,86271557,A,1,06/16/2021,PHILADELPHIA PA
15949780,124528849,A,1,06/29/2021,WASHINGTON DC
20400623,73214607,A,1,06/29/2021,WASHINGTON DC
15823477,78719362,A,1,06/03/2021,WASHINGTON DC
15827527,109199265,A,1,06/21/2021,WASHINGTON DC
122715860,86100107,A,1,04/28/2021,CHICAGO IL
122716014,120425506,A,1,04/14/2021,CHICAGO IL
16258998,75999631,A,1,04/07/2021,NASHVILLE TN
16278256,16134785,A,1,04/26/2021,NASHVILLE TN
15834366,123072433,A,1,04/06/2021,NASHVILLE TN
15915950,124814607,A,1,04/09/2021,NEW ENGLAND
15915950,124814607,A,1,04/21/2021,NEW ENGLAND
122787366,15184141,A,1,04/21/2021,NEW YORK NY
122715858,77546774,A,1,04/05/2021,NEW YORK NY
23302355,79888193,A,1,04/05/2021,NEW YORK NY
23302355,79888193,A,1,04/08/2021,NEW YORK NY
23302355,79888193,A,1,04/23/2021,NEW YORK NY
23302355,79888193,A,1,04/26/2021,NEW YORK NY
23302355,79888193,A,1,04/30/2021,NEW YORK NY
16317219,86271557,A,1,04/06/2021,PHILADELPHIA PA
16260908,16048564,A,1,04/06/2021,PHILADELPHIA PA
16260908,16048564,A,1,04/29/2021,PHILADELPHIA PA
15823477,78719362,A,1,04/08/2021,WASHINGTON DC
15823477,78719362,A,1,04/19/2021,WASHINGTON DC
15823477,78719362,A,1,04/27/2021,WASHINGTON DC
15823477,78719362,A,1,04/28/2021,WASHINGTON DC
15823477,78719362,A,1,04/29/2021,WASHINGTON DC
15823477,78719362,A,1,04/30/2021,WASHINGTON DC
16258998,75999631,A,1,03/24/2021,NASHVILLE TN
15834366,123072433,A,1,03/05/2021,NASHVILLE TN
15834366,123072433,A,1,03/11/2021,NASHVILLE TN
15834366,123072433,A,1,03/29/2021,NASHVILLE TN
15860501,123135151,A,1,03/31/2021,NEW ENGLAND
16021799,118281564,A,1,03/15/2021,NEW ENGLAND
15915950,124814607,A,1,03/03/2021,NEW ENGLAND
122715858,77546774,A,1,03/23/2021,NEW YORK NY
23302355,79888193,A,1,03/03/2021,NEW YORK NY
23302355,79888193,A,1,03/17/2021,NEW YORK NY
23302355,79888193,A,1,03/19/2021,NEW YORK NY
23302355,79888193,A,1,03/30/2021,NEW YORK NY
15881198,15844545,A,1,03/09/2021,NEW YORK NY
16317219,86271557,A,1,03/08/2021,PHILADELPHIA PA
16317219,86271557,A,1,03/12/2021,PHILADELPHIA PA
16317219,86271557,A,1,03/18/2021,PHILADELPHIA PA
16260908,16048564,A,1,03/17/2021,PHILADELPHIA PA
15823477,78719362,A,1,03/22/2021,WASHINGTON DC
16066854,127811672,A,1,03/02/2021,WASHINGTON DC
16283851,15166448,A,1,03/01/2021,WASHINGTON DC
16283851,15166448,A,1,03/25/2021,WASHINGTON DC
122715833,52698407,A,1,02/25/2021,NASHVILLE TN
16258998,75999631,A,1,02/18/2021,NASHVILLE TN
15891224,123433109,A,1,02/25/2021,NASHVILLE TN
15834366,123072433,A,1,02/01/2021,NASHVILLE TN
122715730,79977237,A,1,02/25/2021,NASHVILLE TN
1001272979,124516343,A,1,02/05/2021,NEW ENGLAND
127802947,1001307039,A,1,02/10/2021,NEW ENGLAND
16003889,15050541,A,1,02/23/2021,NEW ENGLAND
15915950,124814607,A,1,02/09/2021,NEW ENGLAND
23302355,79888193,A,1,02/03/2021,NEW YORK NY
23302355,79888193,A,1,02/09/2021,NEW YORK NY
16317219,86271557,A,1,02/02/2021,PHILADELPHIA PA
16260908,16048564,A,1,02/20/2021,PHILADELPHIA PA
15823477,78719362,A,1,02/09/2021,WASHINGTON DC
15823477,78719362,A,1,02/25/2021,WASHINGTON DC
15881198,15844545,A,1,01/12/2021,NEW YORK NY
122715860,86100107,A,1,01/14/2021,CHICAGO IL
15915950,124814607,A,1,01/04/2021,NEW ENGLAND
15915950,124814607,A,1,01/20/2021,NEW ENGLAND
15915950,124814607,A,1,01/22/2021,NEW ENGLAND
16168359,123405388,A,1,01/14/2021,NEW YORK NY
16168359,123405388,A,1,01/21/2021,NEW YORK NY
23302355,79888193,A,1,01/06/2021,NEW YORK NY
23302355,79888193,A,1,01/11/2021,NEW YORK NY
15881198,15844545,A,1,01/19/2021,NEW YORK NY
16317219,86271557,A,1,01/06/2021,PHILADELPHIA PA
16317219,86271557,A,1,01/13/2021,PHILADELPHIA PA
16317219,86271557,A,1,01/14/2021,PHILADELPHIA PA
16260908,16048564,A,1,01/22/2021,PHILADELPHIA PA
15823477,78719362,A,1,01/21/2021,WASHINGTON DC
16003889,15050541,B,1,06/29/2021,NEW ENGLAND
122715858,77546774,C,1,02/23/2021,NEW YORK NY
16152828,72940511,C,1,07/22/2021,CHICAGO IL
122999018,20452265,A,1,07/08/2021,CHICAGO IL
123430690,53103236,A,1,07/06/2021,CHICAGO IL
123430690,53103236,A,1,07/20/2021,CHICAGO IL
122715860,86100107,A,1,07/01/2021,CHICAGO IL
122715860,86100107,A,1,07/14/2021,CHICAGO IL
122715860,86100107,A,1,07/20/2021,CHICAGO IL
122715860,86100107,A,1,07/21/2021,CHICAGO IL
16266820,53139987,A,1,07/08/2021,CHICAGO IL
16266820,53139987,A,1,07/19/2021,CHICAGO IL
16149985,83949677,A,1,07/01/2021,CHICAGO IL
122716014,122716014,A,1,07/01/2021,CHICAGO IL
122716014,122716014,A,1,07/08/2021,CHICAGO IL
122716014,122716014,A,1,07/27/2021,CHICAGO IL
122715833,1003297364,A,1,07/08/2021,NASHVILLE TN
122715833,1003297364,A,1,07/22/2021,NASHVILLE TN
122715833,1003297364,A,1,07/29/2021,NASHVILLE TN
16231372,124695267,A,1,07/01/2021,NASHVILLE TN
16258998,75999631,A,1,07/16/2021,NASHVILLE TN
15834366,123072433,A,1,07/02/2021,NASHVILLE TN
16066043,77027526,A,1,07/06/2021,NASHVILLE TN
16066043,77027526,A,1,07/20/2021,NASHVILLE TN
122715730,79977237,A,1,07/16/2021,NASHVILLE TN
15910614,123098761,A,1,07/27/2021,NASHVILLE TN
16279092,85945279,A,1,07/06/2021,NASHVILLE TN
1001272979,124516343,A,1,07/05/2021,NEW ENGLAND
15941568,117155198,A,1,07/08/2021,NEW ENGLAND
16285884,83633530,A,1,07/17/2021,NEW ENGLAND
16304985,16304985,A,1,07/14/2021,NEW ENGLAND
16021799,118281564,A,1,07/26/2021,NEW ENGLAND
15915950,124814607,A,1,07/10/2021,NEW ENGLAND
15915950,124814607,A,1,07/14/2021,NEW ENGLAND
15915950,124814607,A,1,07/15/2021,NEW ENGLAND
15915950,124814607,A,1,07/17/2021,NEW ENGLAND
15915950,124814607,A,1,07/27/2021,NEW ENGLAND
122716168,86505267,A,1,07/21/2021,NEW ENGLAND
122787366,15184141,A,1,07/08/2021,NEW YORK NY
122787366,15184141,A,1,07/16/2021,NEW YORK NY
122787366,15184141,A,1,07/20/2021,NEW YORK NY
122787366,15184141,A,1,07/23/2021,NEW YORK NY
122787366,15184141,A,1,07/27/2021,NEW YORK NY
16168359,123405388,A,1,07/01/2021,NEW YORK NY
123042442,84118558,A,1,07/08/2021,NEW YORK NY
123042442,84118558,A,1,07/20/2021,NEW YORK NY
123042442,84118558,A,1,07/28/2021,NEW YORK NY
23302355,79888193,A,1,07/23/2021,NEW YORK NY
23302355,79888193,A,1,07/27/2021,NEW YORK NY
15881198,15844545,A,1,07/10/2021,NEW YORK NY
15881198,15844545,A,1,07/22/2021,NEW YORK NY
15881198,15844545,A,1,07/23/2021,NEW YORK NY
16040414,52824647,A,1,07/29/2021,PHILADELPHIA PA
15836051,1003119237,A,1,07/16/2021,PHILADELPHIA PA
15836051,1003119237,A,1,07/20/2021,PHILADELPHIA PA
16317219,86271557,A,1,07/06/2021,PHILADELPHIA PA
16317219,86271557,A,1,07/19/2021,PHILADELPHIA PA
16317219,86271557,A,1,07/20/2021,PHILADELPHIA PA
16317219,86271557,A,1,07/29/2021,PHILADELPHIA PA
122752532,1002152588,A,1,07/06/2021,PHILADELPHIA PA
15823477,78719362,A,1,07/08/2021,WASHINGTON DC
15823477,78719362,A,1,07/09/2021,WASHINGTON DC
15823477,78719362,A,1,07/27/2021,WASHINGTON DC
15823477,78719362,A,1,07/30/2021,WASHINGTON DC
16269742,1001623861,A,1,07/12/2021,WASHINGTON DC
16269742,1001623861,A,1,07/21/2021,WASHINGTON DC
16066854,127811672,A,1,07/21/2021,WASHINGTON DC
16066854,127811672,A,1,07/25/2021,WASHINGTON DC
16152828,16299026,A,1,07/27/2021,WASHINGTON DC
16283851,15166448,A,1,07/20/2021,WASHINGTON DC
123098896,123098896,A,1,08/11/2021,CHICAGO IL
122715860,86100107,A,1,08/04/2021,CHICAGO IL
16133649,53133920,A,1,08/11/2021,NASHVILLE TN
15834366,123072433,A,1,08/05/2021,NASHVILLE TN
15834366,123072433,A,1,08/06/2021,NASHVILLE TN
122716168,86505267,A,1,08/09/2021,NEW ENGLAND
122787366,15184141,A,1,08/06/2021,NEW YORK NY
122787366,15184141,A,1,08/13/2021,NEW YORK NY
122715858,77546774,A,1,08/10/2021,NEW YORK NY
23302355,79888193,A,1,08/02/2021,NEW YORK NY
23302355,79888193,A,1,08/04/2021,NEW YORK NY
23302355,79888193,A,1,08/05/2021,NEW YORK NY
16317219,86271557,A,1,08/09/2021,PHILADELPHIA PA
123098896,123098896,A,1,05/03/2021,CHICAGO IL
123098896,123098896,A,1,05/06/2021,CHICAGO IL
16037168,123153527,A,1,05/28/2021,CHICAGO IL
122715860,86100107,A,1,05/04/2021,CHICAGO IL
122715860,86100107,A,1,05/11/2021,CHICAGO IL
16258998,75999631,A,1,05/04/2021,NASHVILLE TN
16133649,53133920,A,1,05/24/2021,NASHVILLE TN
15834366,123072433,A,1,05/21/2021,NASHVILLE TN
127802947,127802947,A,1,05/09/2021,NEW ENGLAND
16003889,15050541,A,1,05/07/2021,NEW ENGLAND
16003889,15050541,A,1,05/10/2021,NEW ENGLAND
122964221,16214440,A,1,05/03/2021,NEW ENGLAND
122964221,16214440,A,1,05/27/2021,NEW ENGLAND
15915950,124814607,A,1,05/20/2021,NEW ENGLAND
15915950,124814607,A,1,05/22/2021,NEW ENGLAND
15915950,124814607,A,1,05/23/2021,NEW ENGLAND
15915950,124814607,A,1,05/29/2021,NEW ENGLAND
122716168,86505267,A,1,05/07/2021,NEW ENGLAND
122716168,86505267,A,1,05/10/2021,NEW ENGLAND
122787366,15184141,A,1,05/14/2021,NEW YORK NY
122787366,15184141,A,1,05/18/2021,NEW YORK NY
122787366,15184141,A,1,05/28/2021,NEW YORK NY
122715858,77546774,A,1,05/07/2021,NEW YORK NY
122715858,77546774,A,1,05/10/2021,NEW YORK NY
122715858,77546774,A,1,05/11/2021,NEW YORK NY
16168359,123405388,A,1,05/03/2021,NEW YORK NY
16168359,123405388,A,1,05/05/2021,NEW YORK NY
23302355,79888193,A,1,05/12/2021,NEW YORK NY
23302355,79888193,A,1,05/20/2021,NEW YORK NY
28012702,15106993,A,1,05/26/2021,PHILADELPHIA PA
15836051,1003119237,A,1,05/17/2021,PHILADELPHIA PA
16317219,86271557,A,1,05/21/2021,PHILADELPHIA PA
15967994,53100826,A,1,05/23/2021,WASHINGTON DC
15823477,78719362,A,1,05/13/2021,WASHINGTON DC
16269742,1001623861,A,1,05/26/2021,WASHINGTON DC
122715833,1003297364,A,1,05/04/2021,NASHVILLE TN
15834366,123072433,A,1,05/11/2021,NASHVILLE TN
15834366,123072433,A,1,05/13/2021,NASHVILLE TN
15888579,1003624476,A,1,06/21/2021,CHICAGO IL
122999018,20452265,A,1,06/30/2021,CHICAGO IL
123098896,123098896,A,1,06/17/2021,CHICAGO IL
16037168,123153527,A,1,06/03/2021,CHICAGO IL
122715860,86100107,A,1,06/23/2021,CHICAGO IL
122715860,86100107,A,1,06/29/2021,CHICAGO IL
16266820,53139987,A,1,06/17/2021,CHICAGO IL
16230499,1000963909,A,1,06/02/2021,NASHVILLE TN
15781241,53140023,A,1,06/21/2021,NASHVILLE TN
15781241,53140023,A,1,06/24/2021,NASHVILLE TN
16258998,75999631,A,1,06/11/2021,NASHVILLE TN
16133649,53133920,A,1,06/15/2021,NASHVILLE TN
16133649,53133920,A,1,06/23/2021,NASHVILLE TN
15834366,123072433,A,1,06/03/2021,NASHVILLE TN
15834366,123072433,A,1,06/09/2021,NASHVILLE TN
15834366,123072433,A,1,06/14/2021,NASHVILLE TN
15834366,123072433,A,1,06/17/2021,NASHVILLE TN
15834366,123072433,A,1,06/21/2021,NASHVILLE TN
15834366,123072433,A,1,06/28/2021,NASHVILLE TN
122715568,1001160854,A,1,06/01/2021,NASHVILLE TN
122715730,79977237,A,1,06/24/2021,NASHVILLE TN
122715730,79977237,A,1,06/28/2021,NASHVILLE TN
127802947,127802947,A,1,06/02/2021,NEW ENGLAND
16234451,1001237398,A,1,06/01/2021,NEW ENGLAND
16234451,1001237398,A,1,06/21/2021,NEW ENGLAND
16003889,15050541,A,1,06/16/2021,NEW ENGLAND
73215525,86109144,A,1,06/28/2021,NEW ENGLAND
15915950,124814607,A,1,06/09/2021,NEW ENGLAND
15915950,124814607,A,1,06/23/2021,NEW ENGLAND
122787366,15184141,A,1,06/10/2021,NEW YORK NY
122787366,15184141,A,1,06/15/2021,NEW YORK NY
122787366,15184141,A,1,06/21/2021,NEW YORK NY
122787366,15184141,A,1,06/22/2021,NEW YORK NY
122715858,77546774,A,1,06/10/2021,NEW YORK NY
123042442,84118558,A,1,06/08/2021,NEW YORK NY
23302355,79888193,A,1,06/07/2021,NEW YORK NY
15881198,15844545,A,1,06/10/2021,NEW YORK NY
15881198,15844545,A,1,06/17/2021,NEW YORK NY
15881198,15844545,A,1,06/18/2021,NEW YORK NY
15881198,15844545,A,1,06/24/2021,NEW YORK NY
16027200,128531651,A,1,06/23/2021,PHILADELPHIA PA
16040414,52824647,A,1,06/10/2021,PHILADELPHIA PA
16317219,86271557,A,1,06/08/2021,PHILADELPHIA PA
16317219,86271557,A,1,06/09/2021,PHILADELPHIA PA
123058561,121622434,A,1,06/29/2021,WASHINGTON DC
15823477,78719362,A,1,06/08/2021,WASHINGTON DC
16269742,15860874,A,1,06/03/2021,WASHINGTON DC
16269742,1001623861,A,1,06/03/2021,WASHINGTON DC
16269742,1001623861,A,1,06/21/2021,WASHINGTON DC
16066854,127811672,A,1,06/10/2021,WASHINGTON DC
16066854,127811672,A,1,06/19/2021,WASHINGTON DC
16283851,15166448,A,1,06/14/2021,WASHINGTON DC
123098896,123098896,A,1,04/19/2021,CHICAGO IL
16037168,123153527,A,1,04/30/2021,CHICAGO IL
122715860,86100107,A,1,04/09/2021,CHICAGO IL
122715860,86100107,A,1,04/13/2021,CHICAGO IL
122715833,52698407,A,1,04/05/2021,NASHVILLE TN
122715833,52698407,A,1,04/07/2021,NASHVILLE TN
122715833,1003297364,A,1,04/26/2021,NASHVILLE TN
16293820,86758900,A,1,04/05/2021,NASHVILLE TN
15781241,53140023,A,1,04/19/2021,NASHVILLE TN
16258998,75999631,A,1,04/14/2021,NASHVILLE TN
16258998,75999631,A,1,04/29/2021,NASHVILLE TN
15834366,123072433,A,1,04/01/2021,NASHVILLE TN
15834366,123072433,A,1,04/05/2021,NASHVILLE TN
15834366,123072433,A,1,04/13/2021,NASHVILLE TN
15834366,123072433,A,1,04/19/2021,NASHVILLE TN
127802947,127802947,A,1,04/19/2021,NEW ENGLAND
16304985,16304985,A,1,04/08/2021,NEW ENGLAND
16326032,124875713,A,1,04/16/2021,NEW ENGLAND
16003889,15050541,A,1,04/30/2021,NEW ENGLAND
15915950,124814607,A,1,04/26/2021,NEW ENGLAND
15915950,124814607,A,1,04/27/2021,NEW ENGLAND
122716168,86505267,A,1,04/28/2021,NEW ENGLAND
122787366,15184141,A,1,04/07/2021,NEW YORK NY
122787366,15184141,A,1,04/28/2021,NEW YORK NY
122787366,15184141,A,1,04/29/2021,NEW YORK NY
122715858,77546774,A,1,04/21/2021,NEW YORK NY
122715858,77546774,A,1,04/26/2021,NEW YORK NY
23302355,79888193,A,1,04/21/2021,NEW YORK NY
15881198,15844545,A,1,04/27/2021,NEW YORK NY
16040414,52824647,A,1,04/23/2021,PHILADELPHIA PA
15836051,1003119237,A,1,04/29/2021,PHILADELPHIA PA
16317219,86271557,A,1,04/02/2021,PHILADELPHIA PA
16317219,86271557,A,1,04/28/2021,PHILADELPHIA PA
16260908,16048564,A,1,04/21/2021,PHILADELPHIA PA
15823477,78719362,A,1,04/15/2021,WASHINGTON DC
15823477,78719362,A,1,04/16/2021,WASHINGTON DC
16269742,1001623861,A,1,04/06/2021,WASHINGTON DC
16269742,1001623861,A,1,04/15/2021,WASHINGTON DC
16269742,1001623861,A,1,04/29/2021,WASHINGTON DC
16152828,15941446,A,1,04/05/2021,WASHINGTON DC
16283851,15166448,A,1,04/23/2021,WASHINGTON DC
16283851,15166448,A,1,04/30/2021,WASHINGTON DC
16095537,15121754,A,1,04/06/2021,WASHINGTON DC
16095537,15121754,A,1,04/28/2021,WASHINGTON DC
15823477,78719362,B,1,05/20/2021,WASHINGTON DC
122999018,20452265,A,1,03/02/2021,CHICAGO IL
123098896,123098896,A,1,03/22/2021,CHICAGO IL
123098896,123098896,A,1,03/30/2021,CHICAGO IL
123430690,53103236,A,1,03/29/2021,CHICAGO IL
16037168,123153527,A,1,03/31/2021,CHICAGO IL
122715860,86100107,A,1,03/01/2021,CHICAGO IL
122715860,86100107,A,1,03/05/2021,CHICAGO IL
122715860,86100107,A,1,03/17/2021,CHICAGO IL
16149985,83949677,A,1,03/12/2021,CHICAGO IL
122715833,52698407,A,1,03/22/2021,NASHVILLE TN
16258998,75999631,A,1,03/26/2021,NASHVILLE TN
16133649,53133920,A,1,03/08/2021,NASHVILLE TN
15834366,123072433,A,1,03/02/2021,NASHVILLE TN
15834366,123072433,A,1,03/12/2021,NASHVILLE TN
15834366,123072433,A,1,03/19/2021,NASHVILLE TN
127802947,1001307039,A,1,03/30/2021,NEW ENGLAND
16304985,16304985,A,1,03/09/2021,NEW ENGLAND
16003889,15050541,A,1,03/08/2021,NEW ENGLAND
15915950,124814607,A,1,03/10/2021,NEW ENGLAND
15915950,124814607,A,1,03/12/2021,NEW ENGLAND
15915950,124814607,A,1,03/24/2021,NEW ENGLAND
15915950,124814607,A,1,03/30/2021,NEW ENGLAND
122716168,86505267,A,1,03/03/2021,NEW ENGLAND
122716168,86505267,A,1,03/10/2021,NEW ENGLAND
122716168,86505267,A,1,03/17/2021,NEW ENGLAND
122787366,15184141,A,1,03/29/2021,NEW YORK NY
122787366,15184141,A,1,03/30/2021,NEW YORK NY
122715858,77546774,A,1,03/09/2021,NEW YORK NY
122715858,77546774,A,1,03/10/2021,NEW YORK NY
16168359,123405388,A,1,03/15/2021,NEW YORK NY
16168359,123405388,A,1,03/29/2021,NEW YORK NY
123042442,84118558,A,1,03/10/2021,NEW YORK NY
23302355,79888193,A,1,03/08/2021,NEW YORK NY
23302355,79888193,A,1,03/10/2021,NEW YORK NY
23302355,79888193,A,1,03/11/2021,NEW YORK NY
23302355,79888193,A,1,03/12/2021,NEW YORK NY
23302355,79888193,A,1,03/22/2021,NEW YORK NY
23302355,79888193,A,1,03/25/2021,NEW YORK NY
23302355,79888193,A,1,03/26/2021,NEW YORK NY
15881198,15844545,A,1,03/30/2021,NEW YORK NY
28012702,15106993,A,1,03/18/2021,PHILADELPHIA PA
16317219,86271557,A,1,03/10/2021,PHILADELPHIA PA
16317219,86271557,A,1,03/16/2021,PHILADELPHIA PA
16317219,86271557,A,1,03/24/2021,PHILADELPHIA PA
16260908,16048564,A,1,03/02/2021,PHILADELPHIA PA
15823477,78719362,A,1,03/04/2021,WASHINGTON DC
15823477,78719362,A,1,03/26/2021,WASHINGTON DC
16269742,1001623861,A,1,03/23/2021,WASHINGTON DC
16066854,127811672,A,1,03/30/2021,WASHINGTON DC
16152828,15941446,A,1,03/01/2021,WASHINGTON DC
15827527,109199265,A,1,03/31/2021,WASHINGTON DC
16283851,15166448,A,1,03/30/2021,WASHINGTON DC
123098896,123098896,A,1,02/05/2021,CHICAGO IL
16018640,52837601,A,1,02/22/2021,CHICAGO IL
122999729,124780592,A,1,02/23/2021,CHICAGO IL
122715860,86100107,A,1,02/16/2021,CHICAGO IL
122715860,86100107,A,1,02/25/2021,CHICAGO IL
122716014,120425506,A,1,02/02/2021,CHICAGO IL
15781241,53140023,A,1,02/25/2021,NASHVILLE TN
16133649,53133920,A,1,02/01/2021,NASHVILLE TN
16133649,53133920,A,1,02/03/2021,NASHVILLE TN
16133649,53133920,A,1,02/25/2021,NASHVILLE TN
15834366,123072433,A,1,02/10/2021,NASHVILLE TN
122715730,79977237,A,1,02/20/2021,NASHVILLE TN
127802947,1001307039,A,1,02/08/2021,NEW ENGLAND
127802947,1001307039,A,1,02/16/2021,NEW ENGLAND
127802947,1001307039,A,1,02/24/2021,NEW ENGLAND
127802947,127802947,A,1,02/02/2021,NEW ENGLAND
16304985,16304985,A,1,02/11/2021,NEW ENGLAND
16003889,15050541,A,1,02/01/2021,NEW ENGLAND
16003889,15050541,A,1,02/08/2021,NEW ENGLAND
16003889,15050541,A,1,02/26/2021,NEW ENGLAND
16021799,118281564,A,1,02/12/2021,NEW ENGLAND
15915950,124814607,A,1,02/18/2021,NEW ENGLAND
15915950,124814607,A,1,02/03/2021,NEW ENGLAND
15915950,124814607,A,1,02/11/2021,NEW ENGLAND
15915950,124814607,A,1,02/25/2021,NEW ENGLAND
16152828,16056323,A,1,02/26/2021,NEW ENGLAND
122787366,15184141,A,1,02/05/2021,NEW YORK NY
122787366,15184141,A,1,02/09/2021,NEW YORK NY
122787366,15184141,A,1,02/20/2021,NEW YORK NY
122715858,77546774,A,1,02/02/2021,NEW YORK NY
